system:index,forest_lab,id,max_ndvi,mean_ndvi,min_ndvi,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_amplitude,rand,subset,.geo
000000000000000000ed_0,1,AL_335316462,0.8965144157409668,0.7106057604153951,0.43578264117240906,0.43578264,0.46400976,0.5572019,0.88991827,0.8965144,0.8527285,0.86538464,0.8467077,0.8356339,0.76853055,0.6622889,0.45256796,0.46073177456855774,0.335316462728663,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef_0,1,AL_336324810,0.8931896090507507,0.7137305662035942,0.46750524640083313,0.46750525,0.51509917,0.6396396,0.8551987,0.8931896,0.8340514,0.847026,0.8418833,0.8003095,0.8001787,0.54462343,0.5260622,0.4256843626499176,0.336324810923409,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7_0,1,AL_346743719,0.8069528341293335,0.7540400226910909,0.684353768825531,0.71283096,0.6918688,0.68435377,0.7864156,0.7637071,0.7702953,0.7860861,0.80695283,0.7669459,0.76918644,0.744981,0.7648565,0.12259906530380249,0.34674371973604,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101_0,1,AL_366005639,0.8567203283309937,0.7988253484169642,0.6815487742424011,0.7727871,0.76345676,0.6815488,0.766297,0.8142183,0.8377747,0.8349086,0.8567203,0.78229666,0.8518238,0.80671144,0.81736076,0.17517155408859253,0.366005639352062,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103_0,1,AL_367321432,0.8354037404060364,0.8113509267568588,0.7707717418670654,0.82383794,0.7919735,0.77077174,0.8065261,0.8224846,0.79296166,0.8171712,0.80323523,0.8198266,0.8231187,0.8289001,0.83540374,0.06463199853897095,0.367321432291631,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106_0,1,AL_380409222,0.8736516833305359,0.7874904225269953,0.690983235836029,0.70867276,0.69098324,0.72290075,0.8626018,0.8736517,0.84437436,0.74309576,0.8563103,0.84917796,0.84948635,0.72744364,0.72118646,0.18266844749450684,0.380409222832957,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107_0,1,AL_381425715,0.7986926436424255,0.6843066550791264,0.08412055671215057,0.65112543,0.6486982,0.6458749,0.7376206,0.76290274,0.7936586,0.79792744,0.7742177,0.08412056,0.78147614,0.79869264,0.73536485,0.714572086930275,0.381425715577876,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a_0,1,AL_382919178,0.8448119163513184,0.7734409123659134,0.65156090259552,0.7317669,0.7113613,0.6515609,0.8352182,0.8448119,0.8413055,0.8338257,0.8152832,0.79067034,0.8061285,0.69079524,0.7285633,0.19325101375579834,0.382919178785867,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b_0,1,AL_386883774,0.827414333820343,0.7766134788592657,0.7179557085037231,0.76589304,0.7604328,0.7868061,0.82741433,0.7825894,0.78087217,0.7179557,0.783003,0.8071625,0.77408636,0.77540433,0.75774205,0.10945862531661987,0.386883774404057,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110_0,1,AL_392757072,0.9093959927558899,0.7740050653616587,0.599625825881958,0.6356192,0.5996258,0.63789475,0.89000225,0.89540714,0.909396,0.81509817,0.6615821,0.8745808,0.85254663,0.76263326,0.7536746,0.3097701668739319,0.392757072608819,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120_0,1,AL_414448110,0.9232678413391113,0.7089378169427315,0.07181224972009659,0.52783966,0.48590112,0.8347356,0.92326784,0.9136712,0.07181225,0.82640463,0.85942036,0.8019505,0.8430853,0.7459739,0.6731915,0.8514555916190147,0.414448110555832,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123_0,1,AL_420147410,0.833001971244812,0.6952544550100962,0.49049293994903564,0.59354305,0.5991685,0.5521472,0.79866666,0.79741496,0.833002,0.7348908,0.82292646,0.49049294,0.76961994,0.72005635,0.6311246,0.34250903129577637,0.42014741073811,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124_0,1,AL_420456715,0.8975557684898376,0.7902868439753851,0.5549936890602112,0.67230475,0.6540152,0.5549937,0.89755577,0.8948654,0.8662428,0.86915886,0.86284846,0.850886,0.8557641,0.8042038,0.7006033,0.34256207942962646,0.420456715538624,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126_0,1,AL_423455242,0.868927538394928,0.7605723490317663,0.6240428686141968,0.64028776,0.62404287,0.6957662,0.86892754,0.85741353,0.82051927,0.65020037,0.81042266,0.8475953,0.8390341,0.7861163,0.68654233,0.2448846697807312,0.423455242887561,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129_0,1,AL_426430327,0.7810699343681335,0.5974173353364071,0.10683775693178177,0.41220832,0.4509527,0.61514604,0.6647972,0.6146905,0.69942814,0.7561566,0.78106993,0.7523511,0.7120419,0.6033278,0.10683776,0.6742321774363518,0.426430327213899,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131_0,1,AL_445364040,0.8494182229042053,0.7596942633390427,0.6436859965324402,0.643686,0.66732156,0.73045284,0.84578747,0.8494182,0.8127153,0.82011384,0.8201103,0.8002832,0.7538791,0.66367716,0.7088862,0.20573222637176514,0.445364040725308,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134_0,1,AL_451897667,0.8905660510063171,0.7010519852240881,0.11754918098449707,0.59412,0.58457494,0.66910076,0.8736899,0.89056605,0.8797827,0.11754918,0.84736234,0.8259336,0.80693406,0.7374001,0.5856102,0.7730168700218201,0.45189766719214,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136_0,1,AL_452889213,0.8534817695617676,0.7662480771541595,0.5987651944160461,0.6771514,0.6521356,0.5987652,0.853358,0.85348177,0.8308583,0.84728736,0.81820893,0.79946685,0.803614,0.75142163,0.7092279,0.25471657514572144,0.452889213112862,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140_0,1,AL_458223546,0.863391637802124,0.77850142121315,0.6661466360092163,0.7250704,0.66614664,0.69361705,0.8524232,0.8576803,0.86339164,0.83808404,0.81611633,0.75199693,0.7907877,0.7688752,0.7178276,0.19724500179290771,0.458223546800083,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143_0,1,AL_460088945,0.924693763256073,0.7105627010265986,0.42804598808288574,0.46180326,0.428046,0.5278777,0.8985254,0.898334,0.92469376,0.9063304,0.9067816,0.87940454,0.739256,0.50096923,0.45473045,0.49664777517318726,0.460088945751461,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145_0,1,AL_460594408,0.903866171836853,0.7867404967546463,0.5062923431396484,0.56031907,0.50629234,0.74723315,0.9038662,0.8975643,0.898084,0.8800251,0.86522776,0.8043668,0.82135236,0.8018622,0.75469273,0.3975738286972046,0.460594408886466,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149_0,1,AL_462532031,0.8828383088111877,0.7865687509377798,0.6140703558921814,0.6430367,0.61407036,0.7251854,0.84906656,0.87165207,0.8828383,0.87169814,0.8424769,0.83551854,0.78935003,0.74825495,0.76567703,0.26876795291900635,0.462532031028691,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e_0,1,AL_464985805,0.8017226457595825,0.6966745480895042,0.3118065893650055,0.65957445,0.6422877,0.7481125,0.78107977,0.62870723,0.79802966,0.77983487,0.778172,0.3118066,0.78493387,0.80172265,0.6458333,0.489916056394577,0.464985805654578,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159_0,1,AL_480949854,0.8360050320625305,0.7926886975765228,0.737282395362854,0.7477803,0.7372824,0.77067083,0.8159106,0.83600503,0.81332743,0.8041221,0.81479985,0.8209083,0.8132924,0.7742336,0.7639316,0.09872263669967651,0.480949854560028,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a_0,1,AL_501135763,0.8995129466056824,0.6886573980251948,0.3912772238254547,0.39926344,0.40634292,0.4376658,0.8684565,0.8880208,0.89951295,0.87086153,0.8781076,0.8260079,0.80149215,0.59687996,0.39127722,0.5082357227802277,0.501135763087344,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179_0,1,AL_519863614,0.8948159217834473,0.663237435122331,0.4194072186946869,0.45800316,0.47930893,0.4994206,0.7837126,0.8793183,0.8775869,0.8948159,0.83651406,0.41940722,0.71428573,0.59911406,0.5173617,0.4754087030887604,0.519863614748285,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b_0,1,AL_520744184,0.8719083070755005,0.7882820665836334,0.7228139042854309,0.7228139,0.7310208,0.7392473,0.86467767,0.8719083,0.83348775,0.73652416,0.8357996,0.8326258,0.8251748,0.738965,0.7271397,0.14909440279006958,0.520744184196113,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180_0,1,AL_525085339,0.8735964298248291,0.6495227366685867,0.37565305829048157,0.40817204,0.37565306,0.40500528,0.63429207,0.83367985,0.82754076,0.87359643,0.8231015,0.79568523,0.7604386,0.6010855,0.4560225,0.49794337153434753,0.525085339631067,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d_0,1,AL_548878378,0.8838046789169312,0.7174148509899775,0.4366616904735565,0.45266417,0.4366617,0.52380955,0.82640094,0.8838047,0.83247864,0.86846846,0.8319253,0.8732773,0.7948193,0.6826446,0.6020236,0.44714298844337463,0.548878378901972,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193_0,1,AL_555819753,0.7854738831520081,0.6294341882069906,0.37965962290763855,0.5758315,0.56296724,0.4780307,0.75066406,0.7854739,0.5408028,0.77011496,0.7641536,0.7379182,0.37965962,0.6422206,0.5653731,0.4058142602443695,0.55581975379942,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194_0,1,AL_556678253,0.8512396812438965,0.7960745543241501,0.6730481386184692,0.7880056,0.7885932,0.7904721,0.7644578,0.7797632,0.67304814,0.82050616,0.84705436,0.80195403,0.8333333,0.8144671,0.8512397,0.17819154262542725,0.556678253849855,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199_0,1,AL_560364952,0.8590155839920044,0.7487907459338506,0.5703089237213135,0.58389264,0.5703089,0.72723347,0.8590156,0.85011554,0.79838175,0.7806379,0.8322834,0.8364677,0.79534227,0.732342,0.6194678,0.2887066602706909,0.560364952571937,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5_0,1,AL_572816444,0.9003260135650635,0.7025115812818209,0.4224086403846741,0.44361833,0.45454547,0.42240864,0.8029141,0.8989796,0.900326,0.88931894,0.881929,0.84364766,0.8057606,0.60462785,0.4820628,0.4779173731803894,0.572816444778344,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad_0,1,AL_580920500,0.8164251446723938,0.7253183523813883,0.6223194003105164,0.66838723,0.6223194,0.6372177,0.80272317,0.66327685,0.79464996,0.72800225,0.81642514,0.7784639,0.7757256,0.7365908,0.6800382,0.19410574436187744,0.580920500856614,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb_0,1,AL_610265767,0.8657639622688293,0.749431386590004,0.5860896706581116,0.5860897,0.610888,0.6353183,0.8260496,0.86576396,0.85318196,0.8416935,0.8055819,0.81339353,0.79902476,0.6954079,0.66078347,0.2796742916107178,0.610265767581593,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd_0,1,AL_615519699,0.8383114337921143,0.7776342580715815,0.7102099657058716,0.7261655,0.7269923,0.71020997,0.83831143,0.815841,0.7805786,0.79521275,0.8115933,0.7988497,0.7864408,0.77790433,0.7635114,0.12810146808624268,0.615519699881665,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4_0,1,AL_620201510,0.8492666482925415,0.6037761277208725,0.11893898993730545,0.44302753,0.47114202,0.54128575,0.833985,0.83200115,0.5687403,0.11893899,0.84926665,0.66290665,0.68082255,0.68091625,0.5622807,0.730327658355236,0.620201510836898,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6_0,1,AL_623645897,0.9038285613059998,0.7061910430590311,0.46457913517951965,0.5037421,0.47601476,0.48797166,0.82571673,0.8981784,0.90382856,0.90151757,0.8580032,0.86277455,0.7895785,0.50238734,0.46457914,0.4392494261264801,0.623645897519081,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7_0,1,AL_623713670,0.9160321950912476,0.7660050094127655,0.5532734394073486,0.5879727,0.5945419,0.55327344,0.89134365,0.9160322,0.89881355,0.8479493,0.88067204,0.8017084,0.8583357,0.72959924,0.631818,0.3627587556838989,0.623713670789472,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8_0,1,AL_623976139,0.858202338218689,0.6513972741862138,0.24234749376773834,0.60150766,0.6067566,0.6948174,0.85820234,0.6080296,0.7293702,0.2423475,0.6852046,0.68523,0.81089497,0.6999551,0.59445125,0.6158548444509506,0.623976139637371,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0_0,1,AL_628252182,0.8644675612449646,0.8365238209565481,0.7956006526947021,0.85718364,0.83647174,0.8282012,0.8492429,0.8365415,0.8550197,0.8130692,0.79560065,0.83984375,0.86446756,0.82536197,0.83728206,0.06886690855026245,0.628252182459979,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1_0,1,AL_629753171,0.9037785530090332,0.6756023466587067,0.3310372829437256,0.33103728,0.34353563,0.4074733,0.8476339,0.8973769,0.90377855,0.8896969,0.87242544,0.8594064,0.8309573,0.5126916,0.41121495,0.5727412700653076,0.629753171997785,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db_0,1,AL_642457169,0.8489663004875183,0.7555538415908813,0.6387796998023987,0.6387797,0.6427907,0.6626712,0.7603093,0.8168894,0.8489663,0.8371768,0.82986146,0.81960523,0.78166723,0.7203843,0.7075445,0.21018660068511963,0.642457169524483,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de_0,1,AL_644176524,0.8833433389663696,0.6765908996264139,0.3221781849861145,0.4044601,0.38673213,0.32217818,0.7796911,0.88334334,0.8762832,0.85725313,0.85861653,0.8165012,0.8435737,0.6267565,0.46370167,0.5611651539802551,0.644176524343997,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df_0,1,AL_644367157,0.8581054210662842,0.7107155198852221,0.4718131721019745,0.5160581,0.47181317,0.57001805,0.7927778,0.8581054,0.8275137,0.8480955,0.85265875,0.81130946,0.6829998,0.66360855,0.633628,0.3862922489643097,0.644367157216321,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee_0,1,AL_672647046,0.8622432947158813,0.7651585365335146,0.4506203234195709,0.77000946,0.728382,0.70180434,0.8024022,0.845839,0.8622433,0.45062032,0.83622944,0.8507517,0.8382176,0.7783269,0.7170761,0.4116229712963104,0.672647046179624,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4_0,1,AL_679636376,0.8811983466148376,0.8335638046264648,0.7096627354621887,0.8595642,0.8174905,0.811608,0.8442718,0.8506383,0.8168199,0.70966274,0.8471542,0.8455508,0.8606509,0.858156,0.88119835,0.17153561115264893,0.679636376640851,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5_0,1,AL_682024962,0.842746376991272,0.6936755912999312,0.1491421014070511,0.7562812,0.7403397,0.7669107,0.8217105,0.82932454,0.7902808,0.45156583,0.8427464,0.1491421,0.8241578,0.5774979,0.77414966,0.6936042755842209,0.682024962579231,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe_0,1,AL_689737438,0.867203950881958,0.7587449244068315,-0.008620689623057842,0.7467449,0.77850163,0.8079096,0.84906405,0.86720395,0.83224607,0.86210394,0.86338097,-0.00862069,0.86299384,0.806874,0.8365369,0.8758246405050159,0.689737438125046,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff_0,1,AL_690464358,0.9150739908218384,0.5703436235586802,0.18551236391067505,0.3087343,0.32826295,0.5100799,0.5979009,0.6978213,0.18551236,0.915074,0.5571566,0.8700479,0.8366632,0.551521,0.48534897,0.7295616269111633,0.690464358165561,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201_0,1,AL_694530489,0.8566237092018127,0.7610998749732971,0.6069318652153015,0.6658779,0.626622,0.60693187,0.8492837,0.8448276,0.8281871,0.8566237,0.8451985,0.853938,0.8077008,0.6956328,0.6523745,0.24969184398651123,0.694530489015469,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218_0,1,AL_730566867,0.8572216033935547,0.73855093618234,0.541437566280365,0.6492347,0.60021096,0.55014,0.8503746,0.8528988,0.8572216,0.54143757,0.8542445,0.8356596,0.85358375,0.7367785,0.68082666,0.3157840371131897,0.730566867254498,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225_0,1,AL_751470465,0.9065693616867065,0.7154537464181582,0.43599143624305725,0.44478664,0.43599144,0.4700713,0.90656936,0.8955776,0.8882913,0.89353275,0.74146503,0.8917379,0.8322402,0.6816941,0.50348735,0.4705779254436493,0.751470465971312,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a_0,1,AL_757855855,0.8937197923660278,0.798856849471728,0.510016679763794,0.7200358,0.6545012,0.7852605,0.85908383,0.86151177,0.84250474,0.5100167,0.8723542,0.83233154,0.8777264,0.8772358,0.8937198,0.3837031126022339,0.75785585544651,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230_0,1,AL_765157110,0.8465720415115356,0.7081072280804316,0.5497826933860779,0.5497827,0.55018586,0.58522725,0.7922871,0.84657204,0.8293872,0.7926051,0.7997012,0.7601485,0.7548754,0.6446569,0.59185743,0.29678934812545776,0.765157110889546,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233_0,1,AL_770863983,0.8419513702392578,0.7810093462467194,0.6767502427101135,0.7078341,0.70232135,0.67675024,0.8286046,0.8419514,0.825164,0.8337563,0.82584304,0.81951815,0.8318681,0.7778615,0.70063937,0.1652011275291443,0.770863983343911,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252_0,1,AL_804018104,0.8664354085922241,0.7352662285168966,0.43918919563293457,0.44769675,0.4391892,0.6870569,0.82045454,0.8517086,0.82454526,0.8664354,0.8483783,0.8427061,0.82849514,0.7108434,0.6556852,0.42724621295928955,0.80401810472673,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254_0,1,AL_807318278,0.8617367148399353,0.7858712573846182,0.6773200035095215,0.70965874,0.6848702,0.67732,0.79152083,0.7932716,0.8617367,0.8346304,0.71387035,0.84155846,0.8464528,0.8226496,0.8529154,0.18441671133041382,0.807318278330667,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c_0,1,AL_838905159,0.9140077233314514,0.7354592358072599,0.43501177430152893,0.5033557,0.43501177,0.52511805,0.90210134,0.9140077,0.78578067,0.8987483,0.86953455,0.85083413,0.8463942,0.8089648,0.48565966,0.4789959490299225,0.838905159647243,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271_0,1,AL_843868696,0.8504778146743774,0.8034655352433523,0.7457886934280396,0.8139263,0.7906061,0.7457887,0.78039217,0.78686494,0.8017586,0.80395323,0.8150145,0.7948486,0.84440434,0.8135512,0.8504778,0.10468912124633789,0.84386869616147,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273_0,1,AL_845220681,0.8448562622070312,0.7338251322507858,0.5439057946205139,0.5439058,0.5674064,0.7467117,0.8190357,0.84485626,0.8161,0.65471834,0.8278146,0.8211053,0.802508,0.7395308,0.6222087,0.30095046758651733,0.845220681088694,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f_0,1,AL_864406951,0.8759179711341858,0.6979619491224488,0.03480905666947365,0.76130897,0.70120054,0.77041054,0.875918,0.8459765,0.8750274,0.290181,0.7943509,0.034809057,0.8220721,0.8086284,0.79566,0.8411089144647121,0.864406951939745,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284_0,1,AL_873928922,0.8492627739906311,0.8179903676112493,0.7890037894248962,0.8133462,0.7955593,0.78919995,0.83512545,0.83574146,0.808057,0.82165205,0.8492628,0.8418914,0.82073957,0.7890038,0.81630546,0.06025898456573486,0.873928922846873,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e_0,1,AL_886188543,0.8609539270401001,0.6276371491452059,0.08347107470035553,0.42694497,0.43264323,0.45294118,0.8609539,0.84596574,0.80530185,0.083471075,0.8372949,0.5910464,0.8565414,0.8361278,0.50241333,0.7774828523397446,0.886188543071294,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296_0,1,AL_896812776,0.8498629927635193,0.6905281419555346,0.2983892858028412,0.59415835,0.5968992,0.6698996,0.8439079,0.849863,0.820333,0.2983893,0.7827272,0.8012713,0.76077396,0.7111864,0.5569285,0.5514737069606781,0.89681277616193,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299_0,1,AL_897678414,0.7530509829521179,0.5206426431735357,0.2859618663787842,0.31773004,0.28596187,0.40800866,0.6136605,0.7014347,0.70987654,0.6895193,0.753051,0.3807168,0.55587715,0.44748858,0.38438663,0.46708911657333374,0.897678414648091,edge,"{""type"":""MultiPoint"",""coordinates"":[]}"
